evidence_candidate_id,parent_candidate_id,pmid,pmcid,clinical_node_id,ingredient,title,source_path,source_sha256,section_title,locator,evidence_text,signal_types,dose_mentions,population_mentions,duration_mentions,design_signals,ai_relevance_score,reviewer_id,review_status,human_verification_required
AI-FT-EV-K3-40224710-03,EV-K3-40224710,40224710,PMC11992272,K3,iron,Daily Versus Alternate Day Oral Iron Replacement for Women with Iron Deficiency Anaemia: A Randomized Controlled Trial.,research_v3/full_text/oa_xml/PMC11992272.html,fa4e2cbd73205e61f47c38d83e40a520a407c3d5ab3517c6ae2c8d7181caa9ee,Discussion,"PMC11992272, Discussion, html-p27","In this open label randomised controlled trial (RCT), we compared head-to-head the Hb improvement with 200 mg ferrous sulphate tablet taken daily versus 400 mg of ferrous sulphate tablets taken on alternate days (administered as single dose) in women (age ≥ 18 years) having IDA and with haemoglobin concentration between 6 and 10 g/dL. The latter study included participants of both sexes with Hb < 10 g/dL and serum ferritin < 50 µg/L irrespective of bleeding source, as against the present study w",gastrointestinal,200 mg;400 mg,women,18 years;21 days,trial,7,codex_ai,ai_extracted_not_human_verified,true
AI-FT-EV-K3-40224710-04,EV-K3-40224710,40224710,PMC11992272,K3,iron,Daily Versus Alternate Day Oral Iron Replacement for Women with Iron Deficiency Anaemia: A Randomized Controlled Trial.,research_v3/full_text/oa_xml/PMC11992272.html,fa4e2cbd73205e61f47c38d83e40a520a407c3d5ab3517c6ae2c8d7181caa9ee,Trial Participants and Eligibility Criteria,"PMC11992272, Trial Participants and Eligibility Criteria, html-p8","Pregnant and lactating women, those already diagnosed to have IDA and on oral iron therapy, those with known thalassaemia, malabsorption syndrome, peptic ulcer disease, coronary artery disease, cardiac failure, chronic kidney disease (serum creatinine ≥ 2 mg/dL), alcohol abuse (alcohol intake > once/ week), overt gastrointestinal bleed (hematemesis/ melena/ haematochezia) or receiving long-term (> 1 month) acid suppressive therapy and anaemia of chronic disease (anaemia seen in conditions such a",gastrointestinal,,Women;women;Pregnant,18 years;1 month,trial,5,codex_ai,ai_extracted_not_human_verified,true
AI-FT-EV-K3-40224710-05,EV-K3-40224710,40224710,PMC11992272,K3,iron,Daily Versus Alternate Day Oral Iron Replacement for Women with Iron Deficiency Anaemia: A Randomized Controlled Trial.,research_v3/full_text/oa_xml/PMC11992272.html,fa4e2cbd73205e61f47c38d83e40a520a407c3d5ab3517c6ae2c8d7181caa9ee,Randomisation and Study Intervention,"PMC11992272, Randomisation and Study Intervention, html-p9","Study participants were randomised with 1:1 allocation to receive either open label daily single dose 200 mg ferrous sulphate tablet (containing ≈ 60 mg of elemental iron) at 8 am (± 1 h) in empty stomach (daily replacement arm, DA) or 400 mg ferrous sulphate (2 × 200 mg ferrous sulphate tablets, containing together ≈ 120 mg of elemental iron administered as a single dose) at 8 am (± 1 h) in empty stomach on alternate days (alternate-day replacement arm, ADA). Generic ferrous sulphate (200 mg) t",harm,200 mg;60 mg;400 mg;120 mg,,,trial,5,codex_ai,ai_extracted_not_human_verified,true
AI-FT-EV-K4-40272825-01,EV-K4-40272825,40272825,PMC12022858,K4,magnesium,Intravenous Magnesium and Cisplatin-Associated Acute Kidney Injury.,research_v3/full_text/oa_xml/PMC12022858.html,cf099aa9fe707e8681f4998a60592176d9eb0ed0793351d0d3be8f077ad37026,Discussion,"PMC12022858, Discussion, html-p49","Importantly, there were no adverse events observed in 3 trials of pretreatment magnesium supplementation.17,18,19 In a pilot randomized clinical trial of patients with head and neck cancer that tested whether IV magnesium reduces the risk of AKI and acute kidney disease in patients receiving multiple cycles of cisplatin, the mean (SD) baseline serum magnesium levels were equivalent and in the normal range in both groups of patients (ie, 2.23 [0.14] mg/dL in those receiving normal saline [n = 15]",adverse event;risk,,,7 days,randomized;trial,7,codex_ai,ai_extracted_not_human_verified,true
AI-FT-EV-K4-40272825-02,EV-K4-40272825,40272825,PMC12022858,K4,magnesium,Intravenous Magnesium and Cisplatin-Associated Acute Kidney Injury.,research_v3/full_text/oa_xml/PMC12022858.html,cf099aa9fe707e8681f4998a60592176d9eb0ed0793351d0d3be8f077ad37026,Figure 2. Cisplatin-Associated Acute Kidney Injury (CP-AKI) or Death in Intravenous Magnesium−Treated (IV Mg) vs Nontreated Patients.,"PMC12022858, Figure 2. Cisplatin-Associated Acute Kidney Injury (CP-AKI) or Death in Intravenous Magnesium−Treated (IV Mg) vs Nontreated Patients., html-p44",IV magnesium-treated patients also had a lower risk of MAKE90 compared to those not treated with IV magnesium.,risk,,,65 years,,4,codex_ai,ai_extracted_not_human_verified,true
AI-FT-EV-K4-40272825-03,EV-K4-40272825,40272825,PMC12022858,K4,magnesium,Intravenous Magnesium and Cisplatin-Associated Acute Kidney Injury.,research_v3/full_text/oa_xml/PMC12022858.html,cf099aa9fe707e8681f4998a60592176d9eb0ed0793351d0d3be8f077ad37026,Methods,"PMC12022858, Methods, html-p27","Consent was waived because the research involved no more than minimal risk to the participants, could not practicably be carried out without a waiver, and a waiver would not adversely affect the rights and welfare of participants.",risk,,,,,3,codex_ai,ai_extracted_not_human_verified,true
AI-FT-EV-K4-40272825-04,EV-K4-40272825,40272825,PMC12022858,K4,magnesium,Intravenous Magnesium and Cisplatin-Associated Acute Kidney Injury.,research_v3/full_text/oa_xml/PMC12022858.html,cf099aa9fe707e8681f4998a60592176d9eb0ed0793351d0d3be8f077ad37026,Introduction,"PMC12022858, Introduction, html-p23","CP-AKI increases susceptibility to extrarenal adverse effects from cisplatin and other renally-cleared chemotherapies, and also jeopardizes eligibility for future cisplatin and other renally-cleared anticancer drugs, especially when the kidney injury is irreversible.",adverse effect,,,,,3,codex_ai,ai_extracted_not_human_verified,true
AI-FT-EV-K4-40272825-05,EV-K4-40272825,40272825,PMC12022858,K4,magnesium,Intravenous Magnesium and Cisplatin-Associated Acute Kidney Injury.,research_v3/full_text/oa_xml/PMC12022858.html,cf099aa9fe707e8681f4998a60592176d9eb0ed0793351d0d3be8f077ad37026,Discussion,"PMC12022858, Discussion, html-p47","In this multicenter cohort study of more than 13 000 adults initiating treatment with IV cisplatin across 5 major US cancer centers, we found that those who received prophylactic treatment with IV magnesium had a lower risk of CP-AKI compared to those who did not.",risk,,,,cohort,3,codex_ai,ai_extracted_not_human_verified,true
AI-FT-EV-K5-40334186-01,EV-K5-40334186,40334186,PMC12058182,K5,zinc,Oral zinc sulphate reduces the recurrence rate and provides significant therapeutic effects for viral warts: A systematic review and meta-analysis of randomized controlled trials.,research_v3/full_text/oa_xml/PMC12058182.xml,3ec9dc65004f422a9a5cb273535bab8cc2921f5f8276334a8eb609fa61737ccb,Discussion,"PMC12058182, Discussion, p28","Consumption of zinc sulphate is associated a few side effects. Among the studies included in this meta-analysis, the group receiving zinc sulphate experienced significantly more adverse events, with nausea being the most common and statistically significant (p = 0.02).",nausea;gastrointestinal;copper deficiency;adverse event;side effect,600 mg;150 mg;50 mg,,,meta-analysis,17,codex_ai,ai_extracted_not_human_verified,true
AI-FT-EV-K5-40334186-02,EV-K5-40334186,40334186,PMC12058182,K5,zinc,Oral zinc sulphate reduces the recurrence rate and provides significant therapeutic effects for viral warts: A systematic review and meta-analysis of randomized controlled trials.,research_v3/full_text/oa_xml/PMC12058182.xml,3ec9dc65004f422a9a5cb273535bab8cc2921f5f8276334a8eb609fa61737ccb,Results > Secondary outcome > Treatment-associated adverse event rates.,"PMC12058182, Results > Secondary outcome > Treatment-associated adverse event rates., p20","Among the seven included studies, three provided data on treatment-related adverse effects, encompassing 177 of the 594 participants. Gastrointestinal side effects were the most common, with nausea being the most frequently reported side effect.",nausea;gastrointestinal;adverse effect;side effect;risk,,,,,15,codex_ai,ai_extracted_not_human_verified,true
AI-FT-EV-K5-40334186-03,EV-K5-40334186,40334186,PMC12058182,K5,zinc,Oral zinc sulphate reduces the recurrence rate and provides significant therapeutic effects for viral warts: A systematic review and meta-analysis of randomized controlled trials.,research_v3/full_text/oa_xml/PMC12058182.xml,3ec9dc65004f422a9a5cb273535bab8cc2921f5f8276334a8eb609fa61737ccb,Materials and methods > Synthesis methods,"PMC12058182, Materials and methods > Synthesis methods, p11","Risk difference and its corresponding 95% confidence intervals were used to evaluate the primary outcome. Secondary outcomes, including relapse and treatment-related side effects, are presented as log risk ratios and risk differences with their associated 95% confidence intervals.",side effect;risk,,,,systematic review;meta-analysis,6,codex_ai,ai_extracted_not_human_verified,true
AI-FT-EV-K5-40334186-04,EV-K5-40334186,40334186,PMC12058182,K5,zinc,Oral zinc sulphate reduces the recurrence rate and provides significant therapeutic effects for viral warts: A systematic review and meta-analysis of randomized controlled trials.,research_v3/full_text/oa_xml/PMC12058182.xml,3ec9dc65004f422a9a5cb273535bab8cc2921f5f8276334a8eb609fa61737ccb,Introduction,"PMC12058182, Introduction, p3","Therefore, simply taking seemingly harmless zinc supplements to treat viral warts appears to be an attractive option.",harm,,pregnancy,,placebo;systematic review;meta-analysis;trial,4,codex_ai,ai_extracted_not_human_verified,true
AI-FT-EV-K5-40334186-05,EV-K5-40334186,40334186,PMC12058182,K5,zinc,Oral zinc sulphate reduces the recurrence rate and provides significant therapeutic effects for viral warts: A systematic review and meta-analysis of randomized controlled trials.,research_v3/full_text/oa_xml/PMC12058182.xml,3ec9dc65004f422a9a5cb273535bab8cc2921f5f8276334a8eb609fa61737ccb,Supporting information,"PMC12058182, Supporting information, p31",Nausea was significantly more frequent in patients taking zinc sulphate.,nausea,,,,,3,codex_ai,ai_extracted_not_human_verified,true
AI-FT-EV-K3-40382392-01,EV-K3-40382392,40382392,PMC12085664,K3,iron,"A phase 1b randomised clinical trial evaluating BBI-001, a non-absorbed oral therapeutic for the treatment of iron overload.",research_v3/full_text/oa_xml/PMC12085664.xml,95f1b9c900ef848396dc9cf60da55bc73d19ea8c3774f22941789878bd482e93,Discussion,"PMC12085664, Discussion, Par19","BBI-001 was designed to provide a safe treatment for non-transfusion-dependent iron overload resulting from disorders such as HH. BBI-001 is an insoluble, crosslinked polymer particle large enough to remain in the gastrointestinal tract.",gastrointestinal;constipation;diarrhea;iron overload;toxicity;side effect;risk,,,,trial,21,codex_ai,ai_extracted_not_human_verified,true
AI-FT-EV-K3-40382392-02,EV-K3-40382392,40382392,PMC12085664,K3,iron,"A phase 1b randomised clinical trial evaluating BBI-001, a non-absorbed oral therapeutic for the treatment of iron overload.",research_v3/full_text/oa_xml/PMC12085664.xml,95f1b9c900ef848396dc9cf60da55bc73d19ea8c3774f22941789878bd482e93,Materials and methods > Clinical,"PMC12085664, Materials and methods > Clinical, Par7","A first-in-human, double-blind, randomized, placebo-controlled, two-arm crossover study was conducted to evaluate the safety, tolerability, and pharmacodynamics of ascending dose levels of BBI-001 after a single administration in iron deficient participants (NCT05238207, 14/02/2022). Safety and tolerability were assessed according to the 2021 Medical Dictionary for Regulatory Activities (MedDRA).",safety;tolerability;harm,,,,randomized;double-blind;placebo;cohort;trial,9,codex_ai,ai_extracted_not_human_verified,true
AI-FT-EV-K3-40382392-03,EV-K3-40382392,40382392,PMC12085664,K3,iron,"A phase 1b randomised clinical trial evaluating BBI-001, a non-absorbed oral therapeutic for the treatment of iron overload.",research_v3/full_text/oa_xml/PMC12085664.xml,95f1b9c900ef848396dc9cf60da55bc73d19ea8c3774f22941789878bd482e93,Discussion,"PMC12085664, Discussion, Par18","Iron overload occurs in two ways: blood transfusion or iron accumulation from diet. Transfusion-dependent iron overload is associated with diseases such as beta thalassemia, where excess iron is present because of transfusions.",iron overload;side effect;safety,,,,,9,codex_ai,ai_extracted_not_human_verified,true
AI-FT-EV-K3-40382392-04,EV-K3-40382392,40382392,PMC12085664,K3,iron,"A phase 1b randomised clinical trial evaluating BBI-001, a non-absorbed oral therapeutic for the treatment of iron overload.",research_v3/full_text/oa_xml/PMC12085664.xml,95f1b9c900ef848396dc9cf60da55bc73d19ea8c3774f22941789878bd482e93,Results > Study design and demographics,"PMC12085664, Results > Study design and demographics, Par10","The starting BBI-001 dose level was 500 mg administered to Cohort 1 subjects. Subsequently, the BBI-001 dose levels increased to 1000 mg and 2000 mg in Cohort 2 and Cohort 3, respectively, based on a review of the prior cohort safety data by the Safety Review Committee.",safety;harm,500 mg;1000 mg;2000 mg;150 mg;10 mg,,,placebo;cohort,8,codex_ai,ai_extracted_not_human_verified,true
AI-FT-EV-K3-40382392-05,EV-K3-40382392,40382392,PMC12085664,K3,iron,"A phase 1b randomised clinical trial evaluating BBI-001, a non-absorbed oral therapeutic for the treatment of iron overload.",research_v3/full_text/oa_xml/PMC12085664.xml,95f1b9c900ef848396dc9cf60da55bc73d19ea8c3774f22941789878bd482e93,Introduction,"PMC12085664, Introduction, Par5","A double-blind, placebo-controlled, Phase 1b, clinical trial was conducted to establish the safety of single escalating doses of BBI-001 and to establish proof-of-mechanism. Since BBI-001 is not absorbed from the gut after oral administration and is eliminated in the feces, the pharmacodynamic effect on iron absorption was assessed.",safety;harm,10 mg,,,randomized;double-blind;placebo;trial,8,codex_ai,ai_extracted_not_human_verified,true
